"articleID","attributes","record"
15708,"journal","Research on Social Work Practice"
15708,"pubYear","2010"
15708,"location","US"
15708,"author","Berzin, Stephanie Cosner"
15709,"article","The Association of Social Work Boards’ licensure examinations: A review of reliability and validity processes."
15709,"journal","Research on Social Work Practice"
15709,"pubYear","2010"
15709,"author","Marson, Stephen M."
15709,"author","DeAngelis, Donna"
15709,"author","Mittal, Nisha"
15710,"article","Factor structure of the job-related tension index among social workers."
15710,"journal","Research on Social Work Practice"
15710,"pubYear","2010"
15710,"location","US"
15710,"author","Wooten, Nikki R."
15710,"author","Fakunmoju, Sunday B."
15710,"author","Kim, HaeJung"
15710,"author","LeFevre, Ann L."
15711,"article","Developing a measure of stigma by association with African American adolescents whose mothers have HIV."
15711,"journal","Research on Social Work Practice"
15711,"pubYear","2010"
15711,"location","US"
15711,"author","Mason, Sally"
15711,"author","Berger, Barbara"
15711,"author","Ferrans, Carol Estwing"
15711,"author","Sultzman, Vickey"
15711,"author","Fendrich, Michael"
15712,"article","Efficacy of adjunct in-home coaching to improve outcomes in parent−child interaction therapy."
15712,"journal","Research on Social Work Practice"
15712,"pubYear","2010"
15712,"location","US"
15712,"author","Timmer, Susan G."
15712,"author","Zebell, Nancy M."
15712,"author","Culver, Michelle A."
15712,"author","Urquiza, Anthony J."
15713,"article","The empirical status of treatments for children and youth with conduct problems: An overview of meta-analytic studies."
15713,"journal","Research on Social Work Practice"
15713,"pubYear","2010"
15713,"author","Litschge, Christine M."
15713,"author","Vaughn, Michael G."
15713,"author","McCrea, Cynthia"
15714,"article","Research on Social Work Practice: A bibliometric evaluation of the first decade."
15714,"journal","Research on Social Work Practice"
15714,"pubYear","2010"
15714,"author","Holden, Gary"
15714,"author","Rosenberg, Gary"
15714,"author","Barker, Kathleen"
15714,"author","Lioi, Justin"
15876,"article","Development and validation of a measure of organizational culture in public child welfare agencies."
15876,"journal","Research on Social Work Practice"
15876,"pubYear","2009"
15876,"location","US"
15876,"author","Westbrook, Tonya M."
15876,"author","Ellett, Alberta J."
15876,"author","Deweaver, Kevin W."
15877,"article","Support for Alzheimer’s caregivers: Psychometric evaluation of familial and friend support measures."
15877,"journal","Research on Social Work Practice"
15877,"pubYear","2009"
15877,"location","US"
15877,"author","Wilks, Scott E."
15878,"article","Social work abstracts fails again: A replication and extension."
15878,"journal","Research on Social Work Practice"
15878,"pubYear","2009"
15878,"author","Holden, Gary"
15878,"author","Barker, Kathleen"
15878,"author","Covert-Vail, Lucinda"
15878,"author","Rosenberg, Gary"
15878,"author","Cohen, Stephanie A."
15879,"article","Vulnerability to foster care drift after the termination of parental rights."
15879,"journal","Research on Social Work Practice"
15879,"pubYear","2009"
15879,"location","US"
15879,"author","Cushing, Gretta"
15879,"author","Greenblatt, Sarah B."
15880,"article","The effects of cognitive—behavioral therapy on trait anger and paranoid ideation."
15880,"journal","Research on Social Work Practice"
15880,"pubYear","2009"
15880,"author","González-Prendes, A. Antonio"
15880,"author","Jozefowicz-Simbeni, Debra M. Hernández"
15881,"article","Evaluation of wraparound services for severely emotionally disturbed youths."
15881,"journal","Research on Social Work Practice"
15881,"pubYear","2009"
15881,"location","US"
15881,"author","Mears, Susan L."
15881,"author","Yaffe, Joanne"
15881,"author","Harris, Norma J."
15882,"article","A meta-analysis of published school social work practice studies."
15882,"journal","Research on Social Work Practice"
15882,"pubYear","2009"
15882,"author","Franklin, Cynthia"
15882,"author","Kim, Johnny S."
15882,"author","Tripodi, Stephen J."
15899,"article","A culturally relevant and responsive approach to screening for perinatal depression."
15899,"journal","Research on Social Work Practice"
15899,"pubYear","2009"
15899,"location","US"
15899,"author","Price, Sarah Kye"
15899,"author","Handrick, Sandii Leland"
16090,"article","The Negative Stereotyping of Single Persons Scale: Initial psychometric development."
16090,"journal","Research on Social Work Practice"
16090,"pubYear","2009"
16090,"location","US"
16090,"author","Pignotti, Monica"
16090,"author","Abell, Neil"
16091,"article","An evaluation of the factor structure of the change assessment inventory for domestic violence among Korean batterers."
16091,"journal","Research on Social Work Practice"
16091,"pubYear","2009"
16091,"location","South Korea"
16091,"author","Kim, Jae Yop"
16091,"author","Song, Ah Young"
16092,"article","Preparing social work practitioners to use evidence-based practice: A comparison of experiences from an implementation project."
16092,"journal","Research on Social Work Practice"
16092,"pubYear","2009"
16092,"author","Manuel, Jennifer I."
16092,"author","Mullen, Edward J."
16092,"author","Fang, Lin"
16092,"author","Bellamy, Jennifer L."
16092,"author","Bledsoe, Sarah E."
16093,"article","Cultural exchange and the implementation of evidence-based practices: Two case studies."
16093,"journal","Research on Social Work Practice"
16093,"pubYear","2009"
16093,"location","US"
16093,"author","Palinkas, Lawrence A."
16093,"author","Aarons, Gregory A."
16093,"author","Chorpita, Bruce F."
16093,"author","Hoagwood, Kimberly"
16093,"author","Landsverk, John"
16093,"author","Weisz, John R."
16094,"article","Implementation practice and implementation research: A report from the field."
16094,"journal","Research on Social Work Practice"
16094,"pubYear","2009"
16094,"author","Brekke, John S."
16094,"author","Phillips, Elizabeth"
16094,"author","Pancake, Laura"
16094,"author","O, Anne"
16094,"author","Lewis, Jenebah"
16094,"author","Duke, Jessica"
16095,"article","Implementing and evaluating evidence-based treatments of conduct problems in children and youth in Norway."
16095,"journal","Research on Social Work Practice"
16095,"pubYear","2009"
16095,"location","Norway"
16095,"author","Ogden, Terje"
16095,"author","Amlund Hagen, Kristine"
16095,"author","Askeland, Elisabeth"
16095,"author","Christensen, Bernadette"
16096,"article","Strategies for improving fidelity in the National Evidence-Based Practices Project."
16096,"journal","Research on Social Work Practice"
16096,"pubYear","2009"
16096,"location","US"
16096,"author","Bond, Gary R."
16096,"author","Drake, Robert E."
16096,"author","McHugo, Gregory J."
16096,"author","Rapp, Charles A."
16096,"author","Whitley, Rob"
16097,"article","Critical measurement issues in translational research."
16097,"journal","Research on Social Work Practice"
16097,"pubYear","2009"
16097,"author","Glasgow, Russell E."
16098,"article","Promoting evidence-based practice: Models and mechanisms from cross-sector review."
16098,"journal","Research on Social Work Practice"
16098,"pubYear","2009"
16098,"author","Nutley, Sandra"
16098,"author","Walter, Isabel"
16098,"author","Davies, Huw T. O."
16099,"article","Organizational readiness for stage-based dynamics of innovation implementation."
16099,"journal","Research on Social Work Practice"
16099,"pubYear","2009"
16099,"author","Simpson, D. Dwayne"
16100,"article","Core implementation components."
16100,"journal","Research on Social Work Practice"
16100,"pubYear","2009"
16100,"author","Fixsen, Dean L."
16100,"author","Blase, Karen A."
16100,"author","Naoom, Sandra F."
16100,"author","Wallace, Frances"
16101,"article","Research dissemination and diffusion: Translation within science and society."
16101,"journal","Research on Social Work Practice"
16101,"pubYear","2009"
16101,"location","US"
16101,"author","Kerner, Jon F."
16101,"author","Hall, Kara L."
16102,"article","Applying diffusion of innovation theory to intervention development."
16102,"journal","Research on Social Work Practice"
16102,"pubYear","2009"
16102,"author","Dearing, James W."
16103,"article","What is implementation research?: Rationale, concepts, and practices."
16103,"journal","Research on Social Work Practice"
16103,"pubYear","2009"
16103,"author","Bhattacharyya, Onil"
16103,"author","Reeves, Scott"
16103,"author","Zwarenstein, Merrick"
16313,"article","Reflexive professionalism as a second generation of evidence-based practice: Some considerations on the special issue “what works? Modernizing the knowledge-base of social work”."
16313,"journal","Research on Social Work Practice"
16313,"pubYear","2009"
16313,"author","Otto, Hans-Uwe"
16313,"author","Polutta, Andreas"
16313,"author","Ziegler, Holger"
16314,"article","Improving scientific inquiry for social work in South Korea: The center for social welfare research at Yonsei University."
16314,"journal","Research on Social Work Practice"
16314,"pubYear","2009"
16314,"location","South Korea"
16314,"author","Choi, Jae-Sung"
16314,"author","Choi, Soochan"
16314,"author","Kim, Yujin"
16315,"article","Using prompts to increase attendance at groups for survivors of domestic violence."
16315,"journal","Research on Social Work Practice"
16315,"pubYear","2009"
16315,"location","US"
16315,"author","Martinez, Katherine K."
16315,"author","Wong, Stephen E."
16316,"article","The differential effects of concurrent planning practice elements on reunification and adoption."
16316,"journal","Research on Social Work Practice"
16316,"pubYear","2009"
16316,"location","US"
16316,"author","D’Andrade, Amy C."
16317,"article","Transitional services for youth with developmental disabilities: Living in college dorms."
16317,"journal","Research on Social Work Practice"
16317,"pubYear","2009"
16317,"author","Kirkendall, Abbie"
16317,"author","Doueck, Howard J."
16317,"author","Saladino, Albert"
16318,"article","Foster parent intervention engagement moderating child behavior problems and placement disruption."
16318,"journal","Research on Social Work Practice"
16318,"pubYear","2009"
16318,"location","US"
16318,"author","DeGarmo, David S."
16318,"author","Chamberlain, Patricia"
16318,"author","Leve, Leslie D."
16318,"author","Price, Joe"
16319,"article","Iowa case management for rural drug abuse."
16319,"journal","Research on Social Work Practice"
16319,"pubYear","2009"
16319,"location","US"
16319,"author","Hall, James A."
16319,"author","Sarrazin, Mary S. Vaughan"
16319,"author","Huber, Diane L."
16319,"author","Vaughn, Thomas"
16319,"author","Block, Robert I."
16319,"author","Reedy, Amanda R."
16319,"author","Jang, MiJin"
16320,"article","Substance use problems, treatment engagement, and outcomes in partner violent men."
16320,"journal","Research on Social Work Practice"
16320,"pubYear","2009"
16320,"location","US"
16320,"author","Ting, Laura"
16320,"author","Jordan-Green, Lisa"
16320,"author","Murphy, Christopher M."
16320,"author","Pitts, Steven C."
16321,"article","Prison privatization: A meta-analysis of cost and quality of confinement indicators."
16321,"journal","Research on Social Work Practice"
16321,"pubYear","2009"
16321,"author","Lundahl, Brad W."
16321,"author","Kunz, Chelsea"
16321,"author","Brownell, Cyndi"
16321,"author","Harris, Norma"
16321,"author","Van Vleet, Russ"
16402,"article","Introduction to the special section on Research on Social Work Practice in Canada."
16402,"journal","Research on Social Work Practice"
16402,"pubYear","2012"
16402,"location","Canada"
16402,"author","Mishna, Faye"
16439,"article","Building practice evidence for parent mentoring home visiting in early childhood."
