"articleID","attributes","record"
23050,"pubYear","2003"
23050,"location","US"
23050,"author","Reamer, Frederic G."
23051,"article","Value Differences between Social Workers and Members of the Working and Middle Classes."
23051,"journal","Social Work"
23051,"pubYear","2003"
23051,"location","US"
23051,"author","Hodge, David R."
23052,"article","Ethical Dilemmas of Reporting Suspected Elder Abuse."
23052,"journal","Social Work"
23052,"pubYear","2003"
23052,"location","US"
23052,"author","Bergeron, L. Rene"
23052,"author","Gray, Betsey"
23053,"article","Understanding Adjudication: Origins, Targets, and Outcomes of Ethics Complaints."
23053,"journal","Social Work"
23053,"pubYear","2003"
23053,"location","US"
23053,"author","Strom-Gottfried, Kimberly"
23054,"article","Facilitating Writing by Practitioners: Survey of Practitioners Who Have Published."
23054,"journal","Social Work"
23054,"pubYear","2003"
23054,"author","Staudt, Marlys M."
23054,"author","Dulmus, Catherine"
23054,"author","Bennett, Guy A."
23055,"article","Changing Times: Understanding Social Workers' Motivation to Be Field Instructors."
23055,"journal","Social Work"
23055,"pubYear","2003"
23055,"location","Canada"
23055,"author","Globerman, Judith"
23055,"author","Bogo, Marion"
23056,"article","From Barriers to Successful Collaboration: Public Schools and Child Welfare Working Together."
23056,"journal","Social Work"
23056,"pubYear","2003"
23056,"location","US"
23056,"author","Altshuler, Sandra J."
23057,"article","An In-Law Comes to Stay: Examination of Interdisciplinary Conflict in a School-Based Health Center."
23057,"journal","Social Work"
23057,"pubYear","2003"
23057,"location","US"
23057,"author","Fast, Jonathan D."
23058,"article","Managed Care and the Evolving Role of the Clinical Social Worker in Mental Health."
23058,"journal","Social Work"
23058,"pubYear","2003"
23058,"author","Cohen, Jeffrey A."
23059,"article","So How Far Have We Come? Pestilent and Persistent Gender Gap in Pay."
23059,"journal","Social Work"
23059,"pubYear","2003"
23059,"location","US"
23059,"author","Gibelman, Margaret"
23084,"article","Second thoughts from the front lines."
23084,"journal","Social Work"
23084,"pubYear","2007"
23084,"author","Callahan, Ann M."
23182,"article","Voices of African American families: Perspectives on residential treatment."
23182,"journal","Social Work"
23182,"pubYear","2002"
23182,"location","US"
23182,"author","Kruzich, Jean M."
23182,"author","Friesen, Barbara J."
23182,"author","Williams-Murphy, Tracy"
23182,"author","Longley, M. J."
23183,"article","The functions of the social worker in empowering: The voices of consumers and professionals."
23183,"journal","Social Work"
23183,"pubYear","2002"
23183,"location","Israel"
23183,"author","Boehm, Amnon"
23183,"author","Staples, Lee H."
23184,"article","Actor-centered social work: Re-visioning 'person-in-environment' through a critical theory lens."
23184,"journal","Social Work"
23184,"pubYear","2002"
23184,"author","Kondrat, Mary Ellen"
23185,"article","Opportunities and barriers to empowering people with severe mental illness through participation in treatment planning."
23185,"journal","Social Work"
23185,"pubYear","2002"
23185,"location","US"
23185,"author","Linhorst, Donald M."
23185,"author","Hamilton, Gary"
23185,"author","Young, Eric"
23185,"author","Eckert, Anne"
23186,"article","Work-family fit: Voices of parents of children with emotional and behavioral disorders."
23186,"journal","Social Work"
23186,"pubYear","2002"
23186,"author","Rosenzweig, Julie M."
23186,"author","Brennan, Eileen M."
23186,"author","Ogilvie, A. Myrth"
23187,"article","Breaking the web of abuse and silence: Voices of battered women in Japan."
23187,"journal","Social Work"
23187,"pubYear","2002"
23187,"location","Japan"
23187,"author","Yoshihama, Mieko"
23188,"article","Client's view of a successful helping relationship."
23188,"journal","Social Work"
23188,"pubYear","2002"
23188,"location","Israel"
23188,"author","Ribner, David S."
23188,"author","Knei-Paz, Cigal"
23189,"article","The child-centered social worker and the sexually abused child: Pathway to healing."
23189,"journal","Social Work"
23189,"pubYear","2002"
23189,"author","Anderson, Lorie Elizabeth"
23189,"author","Weston, Elisabeth A."
23189,"author","Doueck, Howard J."
23189,"author","Krause, Denise J."
23190,"article","Deciding who to see: Lesbians discuss their preferences in health and mental health care providers."
23190,"journal","Social Work"
23190,"pubYear","2002"
23190,"location","US"
23190,"author","Saulnier, Christine Flynn"
23191,"article","Among the missing: Content on lesbian and gay people in social work journals."
23191,"journal","Social Work"
23191,"pubYear","2002"
23191,"author","Van Voorhis, Rebecca"
23191,"author","Wagner, Marion"
23410,"article","Native Hawaiian traditional healing: Culturally based interventions for social work practice."
23410,"journal","Social Work"
23410,"pubYear","2002"
23410,"location","US"
23410,"author","Hurdle, Donna E."
23411,"article","Issues in implementing TANF in New York: The perspective of frontline workers."
23411,"journal","Social Work"
23411,"pubYear","2002"
23411,"location","US"
23411,"author","Hagen, Jan L."
23411,"author","Owens-Manley, Judith"
23412,"article","Ensuring the stability of welfare-to-work exits: The importance of recipient knowledge about work incentives."
23412,"journal","Social Work"
23412,"pubYear","2002"
23412,"location","US"
23412,"author","Anderson, Steven G."
23413,"article","Telehealth: Implications for social work practice."
23413,"journal","Social Work"
23413,"pubYear","2002"
23413,"author","McCarty, Dawn"
23413,"author","Clancy, Catherine"
23414,"article","Do public neighborhood centers have the capacity to be instruments of change in human services?"
23414,"journal","Social Work"
23414,"pubYear","2002"
23414,"location","US"
23414,"author","Poole, Dennis L."
23414,"author","Colby, Ira C."
23415,"article","Iowa case management: Innovative social casework."
23415,"journal","Social Work"
23415,"pubYear","2002"
23415,"location","US"
23415,"author","Hall, James A."
23415,"author","Carswell, Christopher"
23415,"author","Walsh, Elizabeth"
23415,"author","Huber, Diane L."
23415,"author","Jampoler, Jennifer S."
23416,"article","Showing results in community organization."
23416,"journal","Social Work"
23416,"pubYear","2002"
23416,"location","Israel"
23416,"author","Itzhaky, Haya"
23416,"author","York, Alan S."
23417,"article","Reducing depression in pregnancy: Designing multimodal interventions."
23417,"journal","Social Work"
23417,"pubYear","2002"
23417,"author","Cunningham, Maddy"
23417,"author","Zayas, Luis H."
23418,"article","Older Americans and AIDS: Some guidelines for prevention."
23418,"journal","Social Work"
23418,"pubYear","2002"
23418,"location","US"
23418,"author","Williams, Edith"
23418,"author","Donnelly, Jerre"
23762,"article","Knowledge diffusion in social work: A new approach to bridging the gap."
23762,"journal","Social Work"
23762,"pubYear","2002"
23762,"location","Canada"
23762,"author","Herie, Marilyn"
23762,"author","Martin, Garth W."
23763,"article","Is social work's door open to people recovering from psychiatric disabilities?"
23763,"journal","Social Work"
23763,"pubYear","2002"
23763,"location","US"
23763,"author","Stromwall, Layne K."
23764,"article","Sexual harassment between same-sex peers: Intersection of mental health, homophobia, and sexual violence in schools."
23764,"journal","Social Work"
23764,"pubYear","2002"
23764,"location","US"
23764,"author","Fineran, Susan"
23765,"article","Client or former client? Implications of ex-client definition on social work practice."
23765,"journal","Social Work"
23765,"pubYear","2002"
23765,"author","Mattison, Debra"
23765,"author","Jayaratne, Srinika"
23765,"author","Croxton, Tom"
23766,"article","Empowering African American custodial grandparents."
23766,"journal","Social Work"
23766,"pubYear","2002"
23766,"location","US"
23766,"author","Cox, Carole B."
23767,"article","Empowerment as a dynamically developing concept for practice: Lessons learned from organizational ethnography."
23767,"journal","Social Work"
23767,"pubYear","2002"
23767,"location","US"
23767,"author","Bartle, Elizabeth E."
23767,"author","Couchonnal, Graciela"
23767,"author","Canda, Edward R."
23767,"author","Staker, Martha D."
23768,"article","Paradigm for pluralism: Mikhail Bakhtin and social work practice."
23768,"journal","Social Work"
23768,"pubYear","2002"
23768,"author","Irving, Allan"
23768,"author","Young, Tom"
23962,"article","Strengths-based case management: Individuals' perspectives on strengths and the case manager relationship."
23962,"journal","Social Work"
23962,"pubYear","2001"
23962,"author","Brun, Carl"
23962,"author","Rapp, Richard C."
23963,"article","In-home continuing care services for substance-affected families: The Bridges Program."
23963,"journal","Social Work"
23963,"pubYear","2001"
23963,"author","Gruber, Kenneth J."
23963,"author","Fleetwood, Thomas W."
23963,"author","Herring, Michael W."
23964,"article","The effects of poverty on children's socioemotional development: An ecological systems analysis."
23964,"journal","Social Work"
23964,"pubYear","2001"
23964,"author","Eamon, Mary Keegan"
23965,"article","Cultural competence for transracial adoptive parents."
23965,"journal","Social Work"
23965,"pubYear","2001"
23965,"author","Vonk, M. Elizabeth"
23966,"article","Socialization in changing cultural contexts: A search for images of the 'adaptive adult.'"
23966,"journal","Social Work"
23966,"pubYear","2001"
23966,"author","Roer-Strier, Dorit"
23966,"author","Rosenthal, Miriam K."
23967,"article","Spiritual assessment: A review of major qualitative methods and a new framework for assessing spirituality."
23967,"journal","Social Work"
23967,"pubYear","2001"
23967,"author","Hodge, David R."
24062,"article","Effect of a changing health care environment on social work leaders: Obstacles and opportunities in hospital social work."
24062,"journal","Social Work"
24062,"pubYear","2001"
24062,"location","US"
24062,"author","Mizrahi, Terry"
24062,"author","Berger, Candyce S."
24063,"article","Challenges of parenting for families living with HIV/AIDS."
24063,"journal","Social Work"
24063,"pubYear","2001"
24063,"location","Canada"
24063,"author","Antle, Beverly J."
24063,"author","Wells, Lilian M."
24063,"author","Goldie, Robyn Salter"
24063,"author","DeMatteo, Dale"
24063,"author","King, Susan M."
24064,"article","Gay and lesbian adoptive and foster care placements: Can they meet the needs of waiting children?"
24064,"journal","Social Work"
24064,"pubYear","2001"
24064,"location","US"
24064,"author","Brooks, Devon"
24064,"author","Goldberg, Sheryl"
24065,"article","Survivors of childhood abuse: Their reported experiences with professional help."
24065,"journal","Social Work"
24065,"pubYear","2001"
24065,"author","Palmer, Sally E."
24065,"author","Brown, Ralph A."
24065,"author","Rae-Grant, Naomi I."
24065,"author","Loughlin, M. Joanne"
24066,"article","Improving pregnancy outcome during imprisonment: A model residential care program."
24066,"journal","Social Work"
24066,"pubYear","2001"
24066,"author","Siefert, Kristine"
24066,"author","Pimlott, Sheryl"
24067,"article","Crimes against people with mental illness: Types, perpetrators, and influencing factors."
24067,"journal","Social Work"
24067,"pubYear","2001"
24067,"author","Marley, James A."
24067,"author","Buila, Sarah"
24068,"article","Reporting client violence."
24068,"journal","Social Work"
24068,"pubYear","2001"
24068,"location","Canada"
24068,"author","Macdonald, Grant"
24068,"author","Sirotich, Frank"
24291,"article","Complexities of coalition building: Leaders' successes, strategies, struggles and solutions."
24291,"journal","Social Work"
24291,"pubYear","2001"
24291,"location","US"
24291,"author","Mizrahi, Terry"
24291,"author","Rosenthal, Beth B."
24292,"article","Beyond therapy: Bringing social work back to human services reform."
24292,"journal","Social Work"
24292,"pubYear","2001"
24292,"author","Jacobson, Wendy B."
24293,"article","Cultural and linguistic considerations in psychodiagnosis with Hispanics: The need for an empirically informed process model."
24293,"journal","Social Work"
24293,"pubYear","2001"
24293,"location","US"
24293,"author","Malgady, Robert G."
24293,"author","Zayas, Luis H."
24294,"article","Gender bias in families and its clinical implications for women."
24294,"journal","Social Work"
24294,"pubYear","2001"
24294,"location","US"
24294,"author","Atwood, Nancy C."
24482,"article","Confronting stigma within the services system."
24482,"journal","Social Work"
24482,"pubYear","2000"
24482,"author","Dudley, James R."
24531,"article","Infants and toddlers with disabilities: Relationship-based approaches."
24531,"journal","Social Work"
24531,"pubYear","2000"
24531,"author","Atkins-Burnett, Sally"
24531,"author","Allen-Meares, Paula"
24532,"article","The social work ethics audit: A risk-management strategy."
24532,"journal","Social Work"
24532,"pubYear","2000"
24532,"author","Reamer, Frederic G."
24533,"article","The inclusive workplace: An ecosystems approach to diversity management."
24533,"journal","Social Work"
24533,"pubYear","2000"
24533,"author","Mor Barak, Michàl E."
24534,"article","Understanding a work–family fit for single parents moving from welfare to work."
