"","articleID","attributes","record"
"3289",34496,"article","Assessment Practices in Scottish Social Work Education: a Practice Audit of Scottish Universities Providing Qualifying Social Work Courses."
"3290",25657,"article","Assessment and Action Records: Will they promote good parenting?"
"3291",121194,"article","Assessment and Case Management: Some Cost Implications"
"3292",119587,"article","Assessment and Patient Satisfaction following the Use of Intrauterine Contraceptive Devices"
"3293",20666,"article","Assessment and Social Construction: Conflict or Co-Creation?"
"3294",24581,"article","Assessment and decision-making in a case of child neglect and abuse using an attachment perspective."
"3295",47570,"article","Assessment and evaluation in social work education: Formative and summative approaches."
"3296",17143,"article","Assessment and formulation: A contemporary social work perspective."
"3297",2361,"article","Assessment and management of psychosocial stress in lung transplant candidates."
"3298",20940,"article","Assessment and the Ubiquity of Culture: Threats to Validity in Measures of Health-Related Quality of Life."
"3299",24190,"article","Assessment and treatment of sexual compulsivity: A multi-modal perspective."
"3300",2511,"article","Assessment and treatment of the Schizotypal Personality Disorder."
"3301",122022,"article","Assessment as Learning: The Role of Minor Assignments in Teaching and Learning"
"3302",18353,"article","Assessment frameworks: A critical reflection."
"3303",12428,"article","Assessment in adult protective services: Do multidisciplinary teams make a difference?"
"3304",17575,"article","Assessment instruments for measuring young children's social-emotional behavioral development."
"3305",25398,"article","Assessment issues in working with mothers who induce illness in their children."
"3306",36539,"article","Assessment methods in social work education: a review of the literature."
"3307",119280,"article","Assessment of Family Functioning in Chinese Adolescents in Hong Kong"
"3308",120170,"article","Assessment of HIV-Related School Policy in North Carolina"
"3309",119759,"article","Assessment of Marital Communication and Conflict Resolution: Psychometric Properties of Two Scales"
"3310",122531,"article","Assessment of PTSD in Older Veterans: The Posttraumatic Stress Disorder Checklist: Military Version (PCL-M)"
"3311",19690,"article","Assessment of Perceived Parental Psychological Control in Chinese Adolescents in Hong Kong."
"3312",32914,"article","Assessment of Social Work Program Outcomes: The Baccalaureate Educational Assessment Project."
"3313",120391,"article","Assessment of Student Learning in Social Work Education: The Indiana Model"
"3314",121013,"article","Assessment of Teaching a Constructivist Approach to Social Work Practice"
"3315",21858,"article","Assessment of Teen Pregnancy Prevention Interventions Among Middle School Youth."
"3316",22062,"article","Assessment of Unmet Needs Among Survivors of Breast Cancer."
"3317",20927,"article","Assessment of Youthful Problem Drinkers: Validating the Drinking Context Scale (DCS-9) with Freshman First Offenders."
"3318",15180,"article","Assessment of a brief CES-D measure for depression in homebound medically ill older adults."
"3319",10474,"article","Assessment of a service provider self-study method to promote interorganizational and community collaboration."
"3320",25611,"article","Assessment of cognitive schemas and attributions in psychodynamic treatment."
"3321",10907,"article","Assessment of daily and weekly fatigue among African American cancer survivors."
"3322",1225,"article","Assessment of dementia patients and their families: An ecological-family-centered approach."
"3323",21125,"article","Assessment of depressive symptomatology in young maltreated children."
"3324",22573,"article","Assessment of family functioning in Chinese adolescents: The Chinese version of the Family Assessment Device."
"3325",25341,"article","Assessment of posttraumatic symptoms in children: Development and preliminary validation of parent and child scales."
"3326",14146,"article","Assessment of problem behaviour by foster parents and their foster children."
"3327",26843,"article","Assessment of psychological functioning in cancer patients."
"3328",21127,"article","Assessment of self-esteem among individuals with severe mental illness: Testing two dimensions of self-esteem theory and implications for social work practice."
"3329",27318,"article","Assessment of sexual dysfunction in oncology patients: Review, critique, and suggestions."
"3330",37358,"article","Assessment of social work students: standpoint and strong objectivity."
"3331",23701,"article","Assessment of spirituality and religion in later life: Acknowledging clients' needs and personal resources."
"3332",22019,"article","Assessment of the Psychometric Properties of a New 'Acceptance of an Alcoholic Identity' Instrument."
