"","articleID","attributes","record"
"6733",24948,"article","Critical action research: A model for social work knowing."
"6734",23904,"article","Critical assumptions in providing aid to forced and voluntary migrants."
"6735",54140,"article","Critical commentaries: mental health and poverty."
"6736",17356,"article","Critical consciousness and cross-cultural/intersectional social work practice: A case analysis."
"6737",53900,"article","Critical content on group work for the undergraduate social work practice curriculum."
"6738",14200,"article","Critical elements in evaluating and developing practice in social work: An exploratory overview."
"6739",15233,"article","Critical elements of student assistance programs: A qualitative study."
"6740",15737,"article","Critical examination of involvement in social justice efforts: A case example of Canadian international development organizations."
"6741",18779,"article","Critical incident analyses: A practice learning tool for students and practitioners."
"6742",22827,"article","Critical incident debriefing and social work: Expanding the frame."
"6743",2339,"article","Critical incident reporting: An approach to reviewing the investigation and management of child abuse."
"6744",12684,"article","Critical incident stress debriefing: An exploratory study of social workers' preferred models of CISM and experiences of CISD in New Zealand."
"6745",10647,"article","Critical incident stress management: A review of the literature with implications for social work."
"6746",1742,"article","Critical incident stress: The role of hospital-based social work in developing a statewide intervention system for first-responders delivering emergency services."
"6747",23585,"article","Critical incidents in the lives of elders with a disability: Factors leading to institutional placement."
"6748",58511,"article","Critical inputs and strategic choice in non-profit human service organizations."
"6749",13448,"article","Critical issues for psychiatric medication shared decision making with youth and families."
"6750",1782,"article","Critical issues in serving the developmentally disabled elderly."
"6751",1023,"article","Critical issues in social work practice with AIDS patients."
"6752",16095,"article","Critical measurement issues in translational research."
"6753",2355,"article","Critical phases among adoptees and their families: Implications for therapy."
"6754",16658,"article","Critical race theory and the cultural competence dilemma in social work education."
"6755",15502,"article","Critical race theory: A transformational model for teaching diversity."
"6756",13276,"article","Critical realist grounded theory: A new approach for social work research."
"6757",15036,"article","Critical reflection and decision making in the family courts: A case study involving siblings with competing interests."
"6758",21450,"article","Critical reflection in social work: A response to globalisation?"
"6759",44934,"article","Critical reflection of social work practice."
"6760",13153,"article","Critical reflection to identify gaps between espoused theory and theory-in-use."
"6761",11390,"article","Critical reflection: A response to neoliberal challenges to field education?"
"6762",13125,"article","Critical reflections on a social inclusion approach for an ageing Australia."
"6763",76406,"article","Critical reflections on ethical practice."
"6764",34774,"article","Critical reflections on the emerging discourse of international social work."
"6765",31511,"article","Critical reflexivity, social work, and the emerging European post-welfare states."
"6766",122911,"article","Critical review of older adults' caregiving-related programs and policies in South Korea"
"6767",15566,"article","Critical service learning: A school social work intervention."
"6768",10600,"article","Critical social theory and the politics of narrative in the mental health professions: The mental health film festival as an emerging postmodern praxis."
"6769",53598,"article","Critical themes of intersystem collaboration: moving from a ""can we"" to a ""how can we"" approach to service delivery with children and families."
"6770",15591,"article","Critical theory: Pathway from dichotomous to integrated social work practice."
"6771",16221,"article","Critical thinking and creativity in a social work diversity course: Challenging students to “think outside the box.'"
"6772",51760,"article","Critical thinking as integral to social work practice."
"6773",15678,"article","Critical thinking in child welfare supervision."
"6774",539,"article","Critical thinking: A meta-skill for integrating practice and information technology training."
"6775",14748,"article","Critical time intervention: Model description and implications for the significance of timing in social work interventions."
"6776",25824,"article","Critical understandings of child development: The development of a module for a post-qualifying certificate course in child protection studies."
"6777",11067,"article","CriticalThinkRx may reduce psychiatric prescribing to foster youth: Results from an intervention trial."
"6778",24315,"article","Critique of U.S. work/family programs and policies."
"6779",39149,"article","Critique of “The 'risky' intervention: twinship selfobject impasses and therapist self-disclosure in psychodynamic psychotherapy”."
"6780",35998,"article","Critiquing the goal of autonomy: towards strengthening the ‘relational self’ and the quality of belonging in casework practice."
"6781",120587,"article","Cross Cultural Perspectives in Treating the Gay Male Trauma Survivor"
"6782",118968,"article","Cross Cultural Social Work in the Asia Pacific Rim"
"6783",4800,"article","Cross cultural curative factors and clinical social work."
"6784",22388,"article","Cross-Cultural Aspects of Diversity and Well-Being in the Workplace: An International Perspective."
