"","articleID","title","year"
"10434",17986,"Journal of Ethnic & Cultural Diversity in Social Work","2008"
"10435",17987,"Journal of Ethnic & Cultural Diversity in Social Work","2008"
"10436",17988,"Journal of Ethnic & Cultural Diversity in Social Work","2008"
"10437",17989,"Journal of Ethnic & Cultural Diversity in Social Work","2008"
"10438",17990,"Journal of Ethnic & Cultural Diversity in Social Work","2008"
"10439",17991,"Journal of Ethnic & Cultural Diversity in Social Work","2008"
"10440",17992,"Psychoanalytic Social Work","2008"
"10441",17993,"Psychoanalytic Social Work","2008"
"10442",17994,"Psychoanalytic Social Work","2008"
"10443",17995,"Psychoanalytic Social Work","2008"
"10444",17996,"Psychoanalytic Social Work","2008"
"10445",17997,"Social Work in Health Care","2008"
"10446",17998,"Social Work in Health Care","2008"
"10447",17999,"Social Work in Health Care","2008"
"10448",18000,"Social Work in Health Care","2008"
"10449",18001,"Social Work in Health Care","2008"
"10450",18002,"Social Work in Health Care","2008"
"10451",18003,"Social Work in Health Care","2008"
"10452",18004,"Social Work in Health Care","2008"
"10453",18005,"Social Work in Health Care","2008"
"10454",18006,"Social Work in Health Care","2008"
"10455",18007,"Social Work in Health Care","2008"
"10456",18008,"Social Work in Health Care","2008"
"10457",18009,"Social Work in Health Care","2008"
"10458",18010,"Social Work in Health Care","2008"
"10459",18011,"Social Work in Health Care","2008"
"10460",18012,"Social Work in Health Care","2008"
"10461",18013,"Social Work With Groups","2008"
"10462",18014,"Social Work With Groups","2008"
"10463",18015,"Social Work With Groups","2008"
"10464",18016,"Social Work With Groups","2008"
"10465",18017,"Social Work With Groups","2008"
"10466",18018,"Social Work With Groups","2008"
"10467",18020,"Social Work in Mental Health","2008"
"10468",18021,"Social Work in Mental Health","2008"
"10469",18022,"Social Work in Mental Health","2008"
"10470",18023,"Social Work in Mental Health","2008"
"10471",18025,"Journal of Psychosocial Oncology","2008"
"10472",18026,"Journal of Psychosocial Oncology","2008"
"10473",18027,"Journal of Psychosocial Oncology","2008"
"10474",18028,"Journal of Psychosocial Oncology","2008"
"10475",18029,"Journal of Psychosocial Oncology","2008"
"10476",18030,"Journal of Psychosocial Oncology","2008"
"10477",18031,"Journal of Psychosocial Oncology","2008"
"10478",18032,"Social Development Issues","2008"
"10479",18033,"Social Development Issues","2008"
"10480",18034,"Social Development Issues","2008"
"10481",18035,"Social Development Issues","2008"
"10482",18036,"Social Development Issues","2008"
"10483",18037,"Social Development Issues","2008"
"10484",18038,"Social Development Issues","2008"
"10485",18039,"Social Development Issues","2008"
"10486",18040,"Journal of Social Service Research","2008"
"10487",18041,"Journal of Social Service Research","2008"
"10488",18042,"Journal of Social Service Research","2008"
"10489",18043,"Journal of Social Service Research","2008"
"10490",18044,"Journal of Social Service Research","2008"
"10491",18045,"Journal of Social Service Research","2008"
"10492",18046,"Social Work With Groups","2008"
"10493",18047,"Social Work With Groups","2008"
"10494",18048,"Social Work With Groups","2008"
"10495",18049,"Social Work With Groups","2008"
"10496",18050,"Social Work With Groups","2008"
"10497",18051,"Social Work With Groups","2008"
"10498",18052,"Social Work With Groups","2008"
"10499",18053,"Social Work With Groups","2008"
"10500",18054,"Social Work With Groups","2008"
"10501",18055,"Social Work in Health Care","2008"
"10502",18056,"Social Work in Health Care","2008"
"10503",18057,"Social Work in Health Care","2008"
"10504",18058,"Social Work in Health Care","2008"
"10505",18059,"Social Work in Health Care","2008"
"10506",18060,"Social Work in Health Care","2008"
"10507",18061,"Social Work in Health Care","2008"
"10508",18062,"Social Work in Health Care","2008"
"10509",18063,"Social Work in Health Care","2008"
"10510",18064,"Social Work in Health Care","2008"
"10511",18065,"Social Work in Health Care","2008"
"10512",18066,"Social Work in Health Care","2008"
"10513",18067,"Social Work in Health Care","2008"
"10514",18068,"Journal of Social Work Practice in the Addictions","2008"
"10515",18069,"Journal of Social Work Practice in the Addictions","2008"
"10516",18070,"Journal of Social Work Practice in the Addictions","2008"
"10517",18071,"Journal of Social Work Practice in the Addictions","2008"
"10518",18072,"Journal of Social Work Practice in the Addictions","2008"
"10519",18073,"Journal of Social Work Practice in the Addictions","2008"
"10520",18074,"Journal of Social Work Practice in the Addictions","2008"
"10521",18076,"Social Work in Mental Health","2008"
"10522",18077,"Social Work in Mental Health","2008"
"10523",18078,"Social Work in Mental Health","2008"
"10524",18079,"Social Work in Mental Health","2008"
"10525",18080,"Social Work in Mental Health","2008"
"10526",18081,"Social Work in Mental Health","2008"
"10527",18082,"Social Work in Mental Health","2008"
"10528",18083,"Social Work in Mental Health","2008"
"10529",18084,"Social Work in Mental Health","2008"
"10530",18085,"Social Work in Mental Health","2008"
"10531",18086,"Social Work in Mental Health","2008"
"10532",18087,"Social Work in Mental Health","2008"
"10533",18088,"Social Work in Mental Health","2008"
"10534",18089,"Social Work in Mental Health","2008"
"10535",18091,"Social Work in Mental Health","2008"
"10536",18092,"Social Work in Mental Health","2008"
"10537",18093,"Social Work in Mental Health","2008"
"10538",18095,"Journal of Psychosocial Oncology","2008"
"10539",18096,"Journal of Psychosocial Oncology","2008"
"10540",18097,"Journal of Psychosocial Oncology","2008"
"10541",18098,"Journal of Psychosocial Oncology","2008"
"10542",18099,"Journal of Psychosocial Oncology","2008"
"10543",18100,"Journal of Psychosocial Oncology","2008"
"10544",18101,"Journal of Psychosocial Oncology","2008"
"10545",18102,"British Journal of Social Work","2008"
"10546",18103,"British Journal of Social Work","2008"
"10547",18104,"British Journal of Social Work","2008"
"10548",18105,"British Journal of Social Work","2008"
"10549",18106,"British Journal of Social Work","2008"
"10550",18107,"British Journal of Social Work","2008"
"10551",18108,"British Journal of Social Work","2008"
"10552",18109,"British Journal of Social Work","2008"
"10553",18110,"British Journal of Social Work","2008"
"10554",18111,"British Journal of Social Work","2008"
"10555",18112,"Journal of Social Work","2008"
"10556",18113,"Journal of Social Work","2008"
"10557",18114,"Journal of Social Work","2008"
"10558",18115,"Journal of Social Work","2008"
"10559",18116,"Journal of Social Work","2008"
"10560",18117,"International Social Work","2008"
"10561",18118,"International Social Work","2008"
"10562",18119,"International Social Work","2008"
"10563",18120,"Research on Social Work Practice","2008"
"10564",18121,"Research on Social Work Practice","2008"
"10565",18122,"Research on Social Work Practice","2008"
"10566",18123,"Research on Social Work Practice","2008"
"10567",18124,"Research on Social Work Practice","2008"
"10568",18125,"Research on Social Work Practice","2008"
"10569",18126,"Research on Social Work Practice","2008"
"10570",18127,"Research on Social Work Practice","2008"
"10571",18128,"International Journal of Social Welfare","2008"
"10572",18129,"International Journal of Social Welfare","2008"
"10573",18130,"International Journal of Social Welfare","2008"
"10574",18131,"International Journal of Social Welfare","2008"
"10575",18132,"International Journal of Social Welfare","2008"
"10576",18133,"International Journal of Social Welfare","2008"
"10577",18134,"International Journal of Social Welfare","2008"
"10578",18135,"International Journal of Social Welfare","2008"
"10579",18136,"International Journal of Social Welfare","2008"
"10580",18137,"Journal of Psychosocial Oncology","2008"
"10581",18138,"International Journal of Social Welfare","2007"
"10582",18139,"International Journal of Social Welfare","2007"
"10583",18140,"International Journal of Social Welfare","2007"
"10584",18141,"International Journal of Social Welfare","2007"
"10585",18142,"International Journal of Social Welfare","2007"
"10586",18143,"International Journal of Social Welfare","2007"
"10587",18144,"Australian Social Work","2007"
"10588",18145,"Australian Social Work","2007"
"10589",18146,"Australian Social Work","2007"
"10590",18147,"Australian Social Work","2007"
"10591",18148,"Australian Social Work","2007"
"10592",18149,"Australian Social Work","2007"
"10593",18150,"Social Work Research","2007"
"10594",18151,"Social Work Research","2007"
"10595",18152,"Social Work Research","2007"
"10596",18153,"Social Work Research","2007"
"10597",18154,"Affilia","2007"
"10598",18155,"Affilia","2007"
"10599",18156,"Affilia","2007"
"10600",18157,"Affilia","2007"
"10601",18158,"British Journal of Social Work","2007"
"10602",18159,"British Journal of Social Work","2007"
"10603",18160,"British Journal of Social Work","2007"
"10604",18161,"British Journal of Social Work","2007"
"10605",18162,"British Journal of Social Work","2007"
"10606",18163,"British Journal of Social Work","2007"
"10607",18164,"British Journal of Social Work","2007"
"10608",18165,"British Journal of Social Work","2007"
"10609",18166,"British Journal of Social Work","2007"
"10610",18167,"Clinical Social Work Journal","2007"
"10611",18168,"Clinical Social Work Journal","2007"
"10612",18169,"Clinical Social Work Journal","2007"
"10613",18170,"Clinical Social Work Journal","2007"
"10614",18171,"Clinical Social Work Journal","2007"
"10615",18172,"Clinical Social Work Journal","2007"
"10616",18173,"Clinical Social Work Journal","2007"
"10617",18174,"Child & Adolescent Social Work Journal","2007"
"10618",18175,"Child & Adolescent Social Work Journal","2007"
"10619",18176,"Child & Adolescent Social Work Journal","2007"
"10620",18177,"Child & Adolescent Social Work Journal","2007"
"10621",18178,"Child & Adolescent Social Work Journal","2007"
"10622",18179,"Child & Adolescent Social Work Journal","2007"
"10623",18180,"Qualitative Social Work","2007"
"10624",18181,"Qualitative Social Work","2007"
"10625",18182,"Practice: Social Work in Action","2007"
"10626",18183,"Practice: Social Work in Action","2007"
"10627",18184,"Practice: Social Work in Action","2007"
"10628",18185,"Practice: Social Work in Action","2007"
"10629",18186,"Journal of Social Work","2007"
"10630",18187,"Journal of Social Work","2007"
"10631",18188,"Journal of Social Work","2007"
"10632",18189,"Journal of Social Work","2007"
"10633",18190,"Journal of Social Work","2007"
"10634",18191,"Journal of Social Work","2007"
"10635",18192,"Social Service Review","2007"
"10636",18193,"Social Service Review","2007"
"10637",18194,"Social Service Review","2007"
"10638",18195,"Social Work Education","2007"
"10639",18196,"Social Work Education","2007"
"10640",18197,"Social Work Education","2007"
"10641",18198,"Social Work Education","2007"
"10642",18199,"Social Work Education","2007"
"10643",18200,"Social Work Education","2007"
"10644",18201,"Journal of Sociology & Social Welfare","2007"
"10645",18202,"Journal of Sociology & Social Welfare","2007"
"10646",18203,"Journal of Sociology & Social Welfare","2007"
"10647",18204,"Journal of Social Work Education","2007"
"10648",18205,"Journal of Social Work Education","2007"
"10649",18206,"Journal of Social Work Education","2007"
"10650",18207,"Journal of Social Work Education","2007"
"10651",18208,"Journal of Social Work Education","2007"
"10652",18209,"Health & Social Work","2007"
"10653",18210,"Health & Social Work","2007"
"10654",18211,"Health & Social Work","2007"
"10655",18212,"Health & Social Work","2007"
"10656",18213,"Health & Social Work","2007"
"10657",18214,"Health & Social Work","2007"
"10658",18215,"Health & Social Work","2007"
"10659",18216,"Journal of Social Work Practice","2007"
"10660",18217,"Journal of Social Work Practice","2007"
"10661",18218,"Journal of Social Work Practice","2007"
"10662",18219,"Journal of Social Work Practice","2007"
"10663",18220,"Journal of Social Work Practice","2007"
"10664",18221,"Journal of Social Work Practice","2007"
"10665",18222,"Journal of Social Work Practice","2007"
"10666",18223,"Journal of Social Work Practice","2007"
"10667",18224,"Journal of Social Work Practice","2007"
"10668",18225,"Journal of Social Work Practice","2007"
"10669",18226,"International Social Work","2007"
"10670",18227,"International Social Work","2007"
"10671",18228,"International Social Work","2007"
